workerid,proliferate.condition,helper1,helper2,query,requester,response,stimulus,trial_index,trial_num,trial_type,error
54,Default,,,,,0,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:20px; max-width:900px;""><p><b>Description:</b> Welcome! You are invited to participate in a research study in cognitive psychology. You will be asked to perform various tasks on a computer which may include: looking at images or videos, listening to sounds, reading scenarios, or playing games. You may be asked a number of different questions about making judgments and intepreting people’s actions. All information collected will remain confidential. <p><p><b>Risks and benefits:</b> Risks involved in this study are the same as those normally associated with using a computer (e.g., mild eye/arm strain). If you have any pre-existing conditions that might make reading and completing a computer-based survey strenuous for you, you should probably elect to not participate in this study. If at any time during the study you feel unable to participate because you are experiencing strain, you may end your participation without penalty. We cannot and do not guarantee or promise that you will receive any benefits from this study. Your decision whether or not to participate in this study will not affect your employment, medical care, and/or grades in school. </p><p><b>Time involvement:</b> Your participation in this experiment will take 15 minutes. </p><p><b> Payment: </b> If recruitment materials indicate payment (e.g., Amazon or other recruitment), you will receive compensation as indicated. </p><p><b>Subject's rights: </b> If you have read this notice and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to answer particular questions. Your individual privacy will be maintained in all published and written data resulting from the study. </p><p><b>Contact information: </b> If you have any questions, concerns or complaints about this research study, its procedures, or risks and benefits, you should ask the Protocol Director, (Professor Tobias Gerstenberg, Phone: (650) 725-2431; Email: gerstenberg@stanford.edu). </p><p><b>Independent contact: </b>I f you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team via email at irb2-manager@lists.stanford.edu, or via phone at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306. </p><p>You may want to print a copy of this consent form to keep. By clicking the button below, you acknowledge that you have read the above information, that you are 18 years of age, or older and give your consent to participate in our internet-based study and consent for us to analyze the resulting data. </p> </div><p> Do you agree with the terms of the experiment as explained above? </p>",0,,html-button-response,
54,Default,,,,,0,"<div style=""width:50%; min-width:300px; margin:auto; min-height:300px; display:flex; align-items:flex-end;""><p> In this experiment, you will read a few stories. For each story, you will be asked to figure out a missing piece of information <br> <br> Click the start button whenever you are ready. <br> </div>",1,,html-button-response,
54,Default,"{'name': 'Ashley', 'gender': 'female'}","{'name': 'Joshua', 'gender': 'male'}",1,"{'name': 'Betty', 'gender': 'female'}",1,"<img src=""images/noun_Mover Services_1917486.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Betty</span> needed help moving. <br> <span style=""color:#E65100"">Betty</span> asked <span style=""color:#1976D2"">Ashley</span> and <span style=""color:#388E3C"">Joshua</span> for help, but both said no. <br> <span style=""color:#E65100"">Betty</span> wasn't able to move her stuff on her own. <br></p><p><span style=""color:#E65100"">Betty</span> blamed <span style=""color:#1976D2"">Ashley</span> more than <span style=""color:#388E3C"">Joshua</span> for not helping.</p><p>Who is <span style=""color:#E65100"">Betty</span>'s less close friend?</p>",2,8,social_roles,
54,Default,"{'name': 'Barbara', 'gender': 'female'}","{'name': 'Lisa', 'gender': 'female'}",1,"{'name': 'Donald', 'gender': 'male'}",1,"<img src=""images/noun_birthday party_3315880.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Donald</span> had a birthday party. <br> <span style=""color:#E65100"">Donald</span> asked <span style=""color:#1976D2"">Barbara</span> and <span style=""color:#388E3C"">Lisa</span> to come, but neither came. <br></p><p><span style=""color:#E65100"">Donald</span> blamed <span style=""color:#1976D2"">Barbara</span> more than <span style=""color:#388E3C"">Lisa</span> for not coming.</p><p>Who is <span style=""color:#E65100"">Donald</span>'s less close friend?</p>",3,7,social_roles,
54,Default,"{'name': 'William', 'gender': 'male'}","{'name': 'Richard', 'gender': 'male'}",0,"{'name': 'Daniel', 'gender': 'male'}",1,"<img src=""images/noun_presentation_1616165.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Daniel</span> was assigned to do a group project with <span style=""color:#1976D2"">William</span> and <span style=""color:#388E3C"">Richard</span>. <br> Their group did a bad job and received a failing grade for the assignment. <br> </p><p><span style=""color:#E65100"">Daniel</span> blamed <span style=""color:#1976D2"">William</span> more than <span style=""color:#388E3C"">Richard</span> for the group's failing grade.</p><p>Who tried very hard on the assignment?</p>",4,14,effort,
54,Default,"{'name': 'Matthew', 'gender': 'male'}","{'name': 'James', 'gender': 'male'}",1,"{'name': 'Joseph', 'gender': 'male'}",1,"<img src=""images/noun_Mover Services_1917486.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Joseph</span> needed help carrying a very heavy couch. <br> <span style=""color:#E65100"">Joseph</span> asked <span style=""color:#1976D2"">Matthew</span> and <span style=""color:#388E3C"">James</span> for help, but both said no. <br> <span style=""color:#E65100"">Joseph</span> wasn’t able to move the couch on his own.</p><p><span style=""color:#E65100"">Joseph</span> blamed <span style=""color:#1976D2"">Matthew</span> more than <span style=""color:#388E3C"">James</span> for not helping.</p><p>Who is weaker?</p>",5,2,ability,
54,Default,"{'name': 'Karen', 'gender': 'female'}","{'name': 'Linda', 'gender': 'female'}",0,"{'name': 'Mary', 'gender': 'female'}",0,"<img src=""images/noun_acting_2368308.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Mary</span> needed help practicing for the school play. <br> <span style=""color:#E65100"">Mary</span> asked <span style=""color:#1976D2"">Karen</span> and <span style=""color:#388E3C"">Linda</span> for help, but both said no. <br></p><p><span style=""color:#E65100"">Mary</span> blamed <span style=""color:#1976D2"">Karen</span> more than <span style=""color:#388E3C"">Linda</span> for not helping.</p><p>Who is <span style=""color:#E65100"">Mary</span>'s closer friend?</p>",6,9,social_roles,
54,Default,"{'name': 'Emily', 'gender': 'female'}","{'name': 'Carol', 'gender': 'female'}",1,"{'name': 'Thomas', 'gender': 'male'}",1,"<img src=""images/noun_birthday party_3315880.png"" style=""max-width:200px""></img><p><span style=""color:#1976D2"">Emily</span> and <span style=""color:#388E3C"">Carol</span> each had a birthday party in separate weeks. <br> Neither invited <span style=""color:#E65100"">Thomas</span> to the party. <br> <span style=""color:#E65100"">Thomas</span> later learned from a friend that one of them intentionally didn't invite him, and another forgot to invite him. <br></p><p><span style=""color:#E65100"">Thomas</span> blamed <span style=""color:#1976D2"">Emily</span> more than <span style=""color:#388E3C"">Carol</span> for not inviting him to her birthday party.</p><p>Who forgot to invite <span style=""color:#E65100"">Thomas</span>?</p>",7,12,intentionality,
54,Default,"{'name': 'Margaret', 'gender': 'female'}","{'name': 'Michael', 'gender': 'male'}",1,"{'name': 'Sarah', 'gender': 'female'}",1,"<img src=""images/noun_Picnic_2799323.png"" style=""max-width:200px""></img><p><span style=""color:#1976D2"">Margaret</span>, <span style=""color:#388E3C"">Michael</span>, and <span style=""color:#E65100"">Sarah</span> were having a picnic. <br> Both <span style=""color:#1976D2"">Margaret</span> and <span style=""color:#388E3C"">Michael</span> brought snacks with peanuts in them, even though <span style=""color:#E65100"">Sarah</span> was allergic to peanuts. <br></p><p><span style=""color:#E65100"">Sarah</span> blamed <span style=""color:#1976D2"">Margaret</span> more than <span style=""color:#388E3C"">Michael</span> for bringing snacks with peanuts to the picnic.</p><p>Who didn't know that <span style=""color:#E65100"">Sarah</span> was allergic to peanuts?</p>",8,5,knowledge,
54,Default,"{'name': 'Jennifer', 'gender': 'female'}","{'name': 'Robert', 'gender': 'male'}",1,"{'name': 'Sandra', 'gender': 'female'}",0,"<img src=""images/noun_Man Cutting Grass_637630.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Sandra</span> needed someone to mow the lawn. <br> <span style=""color:#1976D2"">Jennifer</span> mowed the lawn. <br> <span style=""color:#388E3C"">Robert</span> did not mow the lawn. <br></p><p><span style=""color:#E65100"">Sandra</span> blamed <span style=""color:#388E3C"">Robert</span> for not mowing the lawn.</p><p>Who mowed the lawn?</p>",9,attention_check,,
54,Default,"{'name': 'Edward', 'gender': 'male'}","{'name': 'Patricia', 'gender': 'female'}",0,"{'name': 'Amanda', 'gender': 'female'}",0,"<img src=""images/noun_reach_2900937.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Amanda</span> needed help reaching something on a high shelf. <br> <span style=""color:#E65100"">Amanda</span> asked <span style=""color:#1976D2"">Edward</span> and <span style=""color:#388E3C"">Patricia</span> for help, but both said no. <br> <span style=""color:#E65100"">Amanda</span> wasn’t able to reach the item.</p><p><span style=""color:#E65100"">Amanda</span> blamed <span style=""color:#1976D2"">Edward</span> more than <span style=""color:#388E3C"">Patricia</span> for not helping.</p><p>Who is taller?</p>",10,3,ability,
54,Default,"{'name': 'Kenneth', 'gender': 'male'}","{'name': 'Charles', 'gender': 'male'}",1,"{'name': 'Paul', 'gender': 'male'}",1,"<img src=""images/noun_Airport_1109705.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Paul</span> texted <span style=""color:#1976D2"">Kenneth</span> and <span style=""color:#388E3C"">Charles</span> to pick him up from the airport. <br> Neither responded to his text. <br> <span style=""color:#E65100"">Paul</span> later learned that only one of them saw his message.</p><p><span style=""color:#E65100"">Paul</span> blamed <span style=""color:#1976D2"">Kenneth</span> more than <span style=""color:#388E3C"">Charles</span> for not helping.</p><p>Who didn't see the text message?</p>",11,4,knowledge,
54,Default,"{'name': 'Kevin', 'gender': 'male'}","{'name': 'Michelle', 'gender': 'female'}",0,"{'name': 'Steven', 'gender': 'male'}",1,"<img src=""images/noun_wait phone_769182.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Steven</span> needed someone to make an appointment for him. <br> <span style=""color:#E65100"">Steven</span> asked <span style=""color:#1976D2"">Kevin</span> and <span style=""color:#388E3C"">Michelle</span> to call and wait on hold for him. <br> <span style=""color:#1976D2"">Kevin</span> and <span style=""color:#388E3C"">Michelle</span> both gave up before their call was picked up. <br> <span style=""color:#E65100"">Steven</span> later learned that one of them waited for a few minutes, and another waited for hours. <br></p><p><span style=""color:#E65100"">Steven</span> blamed <span style=""color:#1976D2"">Kevin</span> more than <span style=""color:#388E3C"">Michelle</span> for hanging up.</p><p>Who waited for hours before giving up?</p>",12,15,effort,
